gene,n_protein,mean_difference_protein,ci_low_protein,ci_high_protein,p_value_protein,q_value_protein,sd_difference_protein,median_difference_protein,missing_pairs_protein,status_protein,n_rna,mean_difference_rna,ci_low_rna,ci_high_rna,p_value_rna,q_value_rna,sd_difference_rna,median_difference_rna,missing_pairs_rna,status_rna,same_direction
IKBKB,72,0.18174373687771797,0.13604487731328668,0.22744259644214926,2.2558199300834727e-11,5.65391989970709e-11,0.19447276594669788,0.18583182432930023,0,tested,72,0.18307861984238458,0.11128361065638191,0.2548736290283872,2.878486830831736e-06,5.110113629751233e-06,0.30552565535875376,0.2397613952594102,0,tested,True
IKBKG,72,0.2891251252668743,0.25009847769662896,0.3281517728371196,2.4023175203658467e-23,1.5139730955923706e-22,0.16607898251622458,0.29140964237864986,0,tested,72,0.21219639214861657,0.16646492817219524,0.25792785612503794,8.049060041193803e-14,2.3806638152636516e-13,0.19461151492735532,0.20649886018949948,0,tested,True
IKZF2,23,0.44929276644062205,0.267903633890345,0.6306818989908991,3.784341142488476e-05,6.036294862096483e-05,0.4194623737267346,0.4931299123072036,49,tested,72,0.24245682661841134,0.13417041093985516,0.3507432422969675,2.954619976977741e-05,4.890928777072494e-05,0.46081584906449885,0.22037989259521507,0,tested,True
IKZF3,35,0.7110719542276546,0.4708997281509334,0.9512441803043757,8.190344400154179e-07,1.4779447008407713e-06,0.6991668791033167,0.6626155733445036,37,tested,72,1.2977838225131928,1.1013265038270792,1.4942411411993064,9.611284856640289e-21,4.8631873749072676e-20,0.8360295753440834,1.3163663493483309,0,tested,True
IKZF5,26,0.24189514185197217,0.0854709070625306,0.3983193766414137,0.003856147028063938,0.005204994367357122,0.38727618112508516,0.12327517925409899,46,tested,72,-0.4049728044986579,-0.48590843141631856,-0.32403717758099726,3.779049283350305e-15,1.2264656446988571e-14,0.34442380795336497,-0.409651838859445,0,tested,False
IL16,72,0.8672878552805334,0.7612914373981869,0.9732842731628799,1.0122491876375528e-25,8.150799437855191e-25,0.45107069984884157,0.8478190081675515,0,tested,72,1.183568997585999,1.0589770422005993,1.308160952971399,1.786966608987001e-29,2.248786900720571e-28,0.5302045260964233,1.1936737398668757,0,tested,True
IL17RB,45,-0.26484580702328714,-0.4554973993173576,-0.07419421472921667,0.0075684663978599674,0.00997300017989612,0.6345888350006482,-0.236962855898398,27,tested,72,-2.0726114718344864,-2.4221810704340347,-1.723041873234938,1.9316830131154536e-18,8.05503344175227e-18,1.4876031344870422,-2.190416034205055,0,tested,True
IL18,72,0.39594732695525,0.3003860068284154,0.4915086470820846,5.470028869759634e-12,1.4254753155921666e-11,0.40666385156464363,0.42612530540455196,0,tested,72,0.7212378640682843,0.5653401428438841,0.8771355852926844,9.037965667020825e-14,2.6640352993086495e-13,0.6634270819942643,0.7910721806965149,0,tested,True
IL18BP,47,0.147154475591213,-0.07441286823982782,0.3687218194222538,0.18783960276422018,0.21326182352986547,0.7546288942403893,0.228809400134402,25,tested,72,0.13195376483951188,0.04740547322694133,0.21650205645208243,0.0026774952888078073,0.0037943488535311116,0.3597976028872749,0.06839422144580021,0,tested,True
IL1RN,38,0.309111921779124,0.1610297952367772,0.4571940483214708,0.0001475451991695178,0.000224631408690102,0.4505196574872227,0.290844315864202,34,tested,72,0.5386922170067581,0.36130899062774746,0.7160754433857687,6.004602226738819e-08,1.1918320599315098e-07,0.7548592458382667,0.30039948093392044,0,tested,True
IL32,39,1.4596404583532547,1.087020512150671,1.8322604045558384,1.408122318040888e-09,3.1022598192587238e-09,1.149485045788565,1.2720862639143,33,tested,72,1.133201161628807,0.8687980031878635,1.3976043200697503,1.62610306379141e-12,4.397091831341533e-12,1.1251749832959574,1.0854393667654798,0,tested,True
IL33,65,-0.15119355217786637,-0.30876472790456816,0.0063776235488354205,0.05972085085433886,0.07155234017453807,0.6359115857670946,-0.09717364612069801,7,tested,72,0.5394270260990311,0.30999006402284324,0.7688639881752191,1.2967844087652013e-05,2.201049320063403e-05,0.9763753636445734,0.6910553102024248,0,tested,False
IL4I1,72,1.0766912144886465,0.9353879192163108,1.2179945097609821,5.236093494444709e-24,3.551976066921147e-23,0.601320097063916,1.0608469554878017,0,tested,72,1.319502700116976,1.1631580641834651,1.4758473360504867,1.7522592606756304e-26,1.5888988956484077e-25,0.6653289399498328,1.3325651665695615,0,tested,True
IL6ST,72,0.1423593936586314,0.08813364946673385,0.19658513785052895,1.607341559546302e-06,2.8371671124081723e-06,0.23075916027287932,0.13873722408979625,0,tested,72,0.008720874381750435,-0.079183594568574,0.09662534333207488,0.8437541273533073,0.861005942450528,0.3740799087500809,0.022079805830490074,0,tested,True
ILF2,72,0.030067354715521966,-0.04088095065820829,0.10101566008925222,0.40093932959118256,0.43516056834577393,0.3019224837724241,0.02331392785380252,0,tested,72,-0.14515835268163846,-0.23831163663843008,-0.05200506872484682,0.0027161526969839357,0.0038465512425075996,0.3964163867711799,-0.15235250173541992,0,tested,False
ILF3,72,-0.01556427577558913,-0.04754205116136188,0.016413499610183617,0.33509423592403553,0.36811567601290357,0.13608231118602648,-0.0009311816350996566,0,tested,72,0.04941622039093864,0.00031186675931634683,0.09852057402256092,0.048600907016107565,0.060520382901852354,0.20896494052116307,0.047301939213579836,0,tested,False
ILK,72,-0.30131760559122533,-0.37358167670470965,-0.22905353447774104,4.372888518048408e-12,1.1503196251069658e-11,0.3075217614171343,-0.31539697356894614,0,tested,72,0.3949637320993678,0.3239560266885289,0.4659714375102067,3.737014527014863e-17,1.4093481005788898e-16,0.3021752622798957,0.38801531985057025,0,tested,False
ILKAP,72,-0.11733685995004861,-0.1618767528148333,-0.07279696708526393,1.4972381352055067e-06,2.6465451392735814e-06,0.18954075097151865,-0.10955010107975151,0,tested,72,-0.25535665992018863,-0.31258994481257296,-0.1981233750278043,3.6491312013329094e-13,1.031641834572484e-12,0.24355783324405714,-0.2398435190781103,0,tested,True
ILVBL,72,-0.5008299108029864,-0.584152943114054,-0.4175068784919189,1.0070092151753615e-18,4.159457989236065e-18,0.35458347790393135,-0.5307316170088006,0,tested,72,-0.6568215721322639,-0.7753849129468656,-0.5382582313176622,4.4876376460655814e-17,1.6814271889642763e-16,0.5045495893740595,-0.695888585246045,0,tested,True
IMMP1L,63,-0.37816739434064744,-0.49213568791682755,-0.26419910076446734,9.246937937280779e-09,1.9247827453265157e-08,0.4525303531034821,-0.3722346444574004,9,tested,72,0.03943684793441708,-0.014748361147305288,0.09362205701613946,0.1511219028720518,0.1771301844980623,0.23058666198585742,0.027745594135215157,0,tested,False
IMMP2L,45,-0.13829276795095607,-0.23267762433878275,-0.0439079115631294,0.005035394018077633,0.006740508096514062,0.3141624747852539,-0.1324509039600021,27,tested,72,0.02818738980882063,-0.08518454952811484,0.14155932914575609,0.6216023856175817,0.6517656113878311,0.4824574362191628,-0.002977927278045245,0,tested,False
IMMT,72,-0.5344094672846289,-0.619558874263144,-0.44926006030611376,1.238527221912035e-19,5.503163692401881e-19,0.3623556660201958,-0.5519609627780505,0,tested,72,-0.43531651324123366,-0.49113048980521584,-0.3795025366772515,1.4590736609093024e-24,1.0670879100842456e-23,0.2375179272379479,-0.4411855564190348,0,tested,True
IMP3,72,0.24780887082535827,0.18816872071290758,0.30744902093780896,4.9520278494075075e-12,1.2955331268084882e-11,0.25380031502737765,0.2751192281008503,0,tested,72,0.501033134680382,0.40804399856031526,0.5940222708004488,1.556675931596045e-16,5.571276649595106e-16,0.39571785109356533,0.47767854078655514,0,tested,True
IMP4,72,0.19205278599558495,0.14528698688034325,0.23881858511082665,7.476330284927756e-12,1.929270106704737e-11,0.19901315683438484,0.1755417105549546,0,tested,72,0.18378074697190758,0.1017671285684486,0.26579436537536655,2.9157303504405844e-05,4.828234138607308e-05,0.34901123065730844,0.14614337483586493,0,tested,True
IMPA1,72,0.1574414055171901,0.11116645231067777,0.20371635872370242,2.915890088303315e-09,6.291424786225195e-09,0.19692434843885723,0.1515378183915459,0,tested,72,-0.1019803128207522,-0.19763123674258617,-0.006329388898918237,0.036991694123989845,0.04667841686692328,0.40704516300258614,-0.18961575396227004,0,tested,False
IMPA2,72,0.06345024159810289,-0.06386845383358511,0.1907689370297909,0.32374505742244813,0.3563113384290722,0.5418082440857452,-0.04225325646285131,0,tested,72,-0.42414675400753826,-0.6180530980992447,-0.23024040991583186,4.290701447759453e-05,7.019503400941753e-05,0.8251738321162977,-0.4784790475171503,0,tested,False
IMPACT,72,-0.08969770499258094,-0.13204738074799097,-0.0473480292371709,7.032489993403402e-05,0.00010966268589340431,0.18022022123962594,-0.11469455167565065,0,tested,72,-0.06261657247467235,-0.12679497473574894,0.001561829786404234,0.055684461320192453,0.06884973223248973,0.2731129730744014,-0.10796437560748484,0,tested,True
IMPAD1,72,0.2737633815217473,0.17558594974245317,0.3719408133010414,4.4510735879017273e-07,8.212140733250833e-07,0.41779678735184583,0.19913248494680003,0,tested,72,-0.13147101257198324,-0.26582393246626634,0.0028819073222998426,0.054982922242317475,0.06803099078849992,0.5717425816287222,-0.22298136290534476,0,tested,False
IMPDH1,72,0.9612720832578192,0.8794450964167821,1.0430990700988563,3.962549390632468e-35,1.8491282807542117e-33,0.34821701486061046,0.9479291476927976,0,tested,72,0.9153698382334484,0.7849439212858149,1.045795755181082,4.244823306247484e-22,2.4058216145542744e-21,0.5550311115352718,0.89843069019125,0,tested,True
IMPDH2,72,0.41201837552722115,0.3451037881412364,0.4789329629132059,3.1500132004628237e-19,1.3523355772461921e-18,0.28475688485808326,0.3934608075585025,0,tested,72,0.11043850636462861,0.010196137843468608,0.21068087488578863,0.031303651757320645,0.03987666230089449,0.42658418300073375,0.10016768676315513,0,tested,True
INA,27,0.07657106297189985,-0.2084124733043216,0.36155459924812133,0.5854653599542013,0.6167549303255462,0.7204070467756838,0.04770942172419601,45,tested,72,0.030802023867550807,-0.026389458455984616,0.08799350619108623,0.2865071952288178,0.3210900169314534,0.2433799412514514,0.0,0,tested,True
INCENP,23,0.13602604119326525,-0.03892289605391855,0.3109749784404491,0.12111294461181091,0.14049161637356236,0.40456942192130885,0.1851624025397988,49,tested,72,0.2466874371835617,0.18374240623197075,0.30963246813515266,3.6918471193550347e-11,9.127613180930436e-11,0.26786432721581505,0.22797926525648982,0,tested,True
INF2,40,-0.08380602545526498,-0.31673693163482214,0.14912488072429214,0.47111806839533177,0.5053161834734193,0.7283289737227903,-0.23242027400029883,32,tested,72,0.6296096456130983,0.5174289198025458,0.7417903714236508,2.4829116953066208e-17,9.501421993611471e-17,0.47738819397730325,0.60738632756104,0,tested,False
ING1,38,0.1477042412060187,-0.08397239250422908,0.3793808749162665,0.20444153175533905,0.23106476152994446,0.7048445352862059,0.16615695460509816,34,tested,72,-0.025814599880144003,-0.09492693102527053,0.043297731264982514,0.4588684326424292,0.4937405639823332,0.2941094444570771,0.0034408698458801013,0,tested,False
ING2,34,-0.21676601277869806,-0.5283732052560928,0.0948411796986966,0.16635259724181786,0.1901145470016128,0.8930709696316418,0.0061385944131478395,38,tested,72,0.15282506649428368,0.04984204207592434,0.255808090912643,0.004191426039152694,0.0058298563480717195,0.43824712028005525,0.13860820113527517,0,tested,False
ING3,72,0.19831428856185443,0.1350988277559259,0.26152974936778295,2.639886178803203e-08,5.334537367962243e-08,0.2690151489708621,0.21780183440430012,0,tested,72,0.34767285231736206,0.27296786409242235,0.42237784054230176,7.157001341072223e-14,2.121109421765716e-13,0.3179091519698918,0.3506238725753701,0,tested,True
ING4,72,-0.002564351960362614,-0.05679756786483045,0.05166886394410522,0.9251513535430453,0.9307940261880551,0.23079095635321378,-0.013644598481953102,0,tested,72,0.34834752294077437,0.2810214559120329,0.4156735899695158,9.133735082267995e-16,3.098073003733962e-15,0.28650794790474043,0.3507535314303849,0,tested,False
ING5,69,-0.3409858087431033,-0.43819799703901857,-0.24377362044718803,1.4220811830115814e-09,3.1302633850713464e-09,0.4046693337824715,-0.360433776346202,3,tested,72,-0.345985784054111,-0.407629213360318,-0.28434235474790404,2.4781297836548193e-17,9.485031770570933e-17,0.26232532526803765,-0.35394390003107,0,tested,True
INHBC,71,-1.4214141961812672,-1.6051779436402454,-1.237650448722289,3.2480598754452952e-24,2.247433429678803e-23,0.7763698588592808,-1.2765822153724,1,tested,72,-0.006235225409280942,-0.07433099362419907,0.061860542805637186,0.8556506544689566,0.8720114893602713,0.2897834326773351,-0.06551099704139199,0,tested,True
INHBE,72,-1.1916164998814283,-1.3322380651774057,-1.0509949345854508,1.3913026165115228e-26,1.247447645349429e-25,0.5984189762176894,-1.046327365994351,0,tested,72,0.4791777674028177,0.28324260707678994,0.6751129277288455,6.384909193217116e-06,1.1068378914123754e-05,0.8338075159422531,0.19884438217483746,0,tested,False
INIP,72,0.16556106123573833,0.10146122542683737,0.22966089704463927,2.2342462300720833e-06,3.907302148564269e-06,0.27277863135535546,0.1788385846199974,0,tested,72,-0.19003920734542037,-0.25175625112484684,-0.1283221635659939,4.247860238995918e-08,8.527627164355838e-08,0.26263859370311793,-0.1599348881344651,0,tested,False
INMT,26,-0.013379427212865096,-0.43119986646983016,0.40444101204409993,0.947941849245821,0.9523080578235027,1.034442676540842,0.01824477702984806,46,tested,72,-0.5532426273502014,-0.8334774728168096,-0.2730077818835931,0.00019078222967926846,0.00029640690394242095,1.1925471670841021,-0.464155251635205,0,tested,True
INO80,68,0.09999335895945621,0.04236779580122725,0.1576189221176852,0.0009338665203695402,0.0013276863821549663,0.23807143207384437,0.0671116197884506,4,tested,72,0.137724674903177,0.0844379088635491,0.1910114409428049,2.204516996247174e-06,3.94122702930049e-06,0.2267633126702069,0.1547041355094252,0,tested,True
INO80B,58,-0.1505453066266983,-0.2709093714420733,-0.030181241811323326,0.015143918562391489,0.01937502358281992,0.45776839919024004,-0.044645829761497856,14,tested,72,0.40500427227459146,0.3286181920269661,0.4813903525222168,3.1630771845828843e-16,1.1094984811813974e-15,0.3250630857568315,0.38310746585239475,0,tested,False
INO80C,57,0.2215265537230664,0.13954024954543087,0.3035128579007019,1.3416511871296243e-06,2.382861809253234e-06,0.3089908350389821,0.17617363577559703,15,tested,72,0.23815842380609314,0.12073699277671424,0.35557985483547205,0.00013170643831433382,0.00020719764412567698,0.499690160571886,0.20526732019888005,0,tested,True
INO80E,52,0.14162285702891572,0.06540360437699651,0.21784210968083495,0.0004814080664410552,0.0007026428761424362,0.2737743028982601,0.16527956693459875,20,tested,72,0.40633184155908014,0.3483323562728651,0.4643313268452952,4.660952055711538e-22,2.6330363440093552e-21,0.24681842029760562,0.3629900310331,0,tested,True
INPP1,72,0.23908556420025798,0.17224343574103848,0.3059276926594775,6.719483267214495e-10,1.514298643754785e-09,0.2844485338830288,0.18750539393834822,0,tested,72,0.32410932828283906,0.22052492900455503,0.4276937275611231,2.8236576005873724e-08,5.7467461495417844e-08,0.4408062876968148,0.3331507885642899,0,tested,True
INPP4A,72,0.29336238281211124,0.2374607331957513,0.3492640324284712,4.953285745772919e-16,1.6897761267371539e-15,0.23789102234704693,0.301261342153751,0,tested,72,0.1911146021777397,0.11530238163187542,0.266926822723604,3.599664985246467e-06,6.341853951122169e-06,0.32262100985974107,0.23293880052265514,0,tested,True
INPP4B,72,0.13374308244875047,0.023730334413816015,0.24375583048368493,0.017897674490983454,0.022715669597474637,0.46816230434780454,0.13442659198540258,0,tested,72,0.20995984502955592,0.043878914367959515,0.37604077569115235,0.013958892979958542,0.01845687713051329,0.7067620125448604,0.24619014151047502,0,tested,True
INPP5A,72,-0.3789164967866849,-0.4497550007599651,-0.30807799281340464,2.1472688979800852e-16,7.5274454414515e-16,0.3014552208635931,-0.4081930779653967,0,tested,72,-0.2174815157458615,-0.31280709688452907,-0.12215593460719394,2.1679915228870684e-05,3.625075519495041e-05,0.4056606577539603,-0.2057004157076101,0,tested,True
INPP5D,72,1.0040301861548933,0.9020804947465759,1.1059798775632106,2.0712322139786723e-30,3.3893072893919373e-29,0.43384974295987133,1.0018324576928506,0,tested,72,1.4482516312635665,1.3104522495454503,1.5860510129816827,4.0047169238344156e-32,7.400358824753296e-31,0.5864090956292641,1.5522328358035,0,tested,True
INPP5F,72,-0.026677617690707218,-0.1021504451840856,0.04879520980267117,0.4832369972966653,0.5167679379532555,0.32117671329984615,-0.049434139852300274,0,tested,72,-0.11976832397598816,-0.21250953428694977,-0.027027113665026553,0.01210781154391186,0.016127068962418327,0.39466279592794856,-0.07672578375615502,0,tested,True
INPP5J,61,-1.2604882398333568,-1.5478564080462356,-0.973120071620478,2.374183586767665e-12,6.362228612724355e-12,1.122041486997392,-0.972707428999801,11,tested,72,-2.264072833158468,-2.4062511183073307,-2.1218945480096054,1.0812349913803492e-43,1.1681638273350762e-41,0.6050436407821926,-2.359465936621715,0,tested,True
INPP5K,72,-0.12309792112295528,-0.1769307598044188,-0.06926508244149177,2.0867349887327904e-05,3.3981840840701325e-05,0.22908713996213015,-0.13807619638300245,0,tested,72,0.19087444320253724,0.12559002449186368,0.2561588619132108,1.5049263297144794e-07,2.906375600195087e-07,0.2778196567900511,0.23659405956351498,0,tested,False
