gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q,finite_fraction,abs_effect_rank
USP45,1,0.47415417013750005,,71,71,below_cohort_completeness,,,,,,0.013888888888888888,
USP46,46,-0.8595509296061322,0.46420039052266554,26,26,below_cohort_completeness,,,,,,0.6388888888888888,
USP47,72,0.0791197484785066,0.1850303365023944,0,0,tested,0.035639751051514894,0.1225997459054983,3.6283419291648147,0.0005338949817651738,0.0007295538145803714,1.0,6691.0
USP47.1,18,0.024921167896588506,0.25786395141842167,54,54,below_cohort_completeness,,,,,,0.25,
USP48,11,0.09944256641356296,0.31824313499903445,61,61,below_cohort_completeness,,,,,,0.1527777777777778,
USP5,72,0.23644700861185855,0.15130430461592154,0,0,tested,0.20089224013578272,0.2720017770879344,13.260160728814505,6.846848166843077e-21,2.692603278112995e-20,1.0,4511.0
USP53,62,-0.47619948991859967,0.4598377343776613,10,10,tested,-0.5929764088199676,-0.35942257101723174,-8.154177556337611,2.38898158454061e-11,5.0767434516860356e-11,0.8611111111111112,2705.0
USP54,41,0.004378309677463965,0.2919530329998037,31,31,below_cohort_completeness,,,,,,0.5694444444444444,
USP6NL,72,-0.22777497685856707,0.19012171604198844,0,0,tested,-0.27245138982187556,-0.18309856389525858,-10.165775950753439,1.714574772861342e-15,4.674741103800016e-15,1.0,4599.0
USP7,72,-0.005404838206596635,0.12937568310638103,0,0,tested,-0.03580663325769058,0.024996956844497313,-0.3544837164453623,0.7240271086648649,0.7444547852913087,1.0,7970.0
USP8,72,0.08460358310542297,0.19810456310333943,0,0,tested,0.038051293049478276,0.13115587316136768,3.623769168526483,0.0005419166519513648,0.0007400130069203615,1.0,6587.0
USP9X,72,0.032302094654862334,0.1440864615450881,0,0,tested,-0.0015565638530829276,0.06616075316280759,1.9022770021874993,0.0611913936807567,0.07104446946876379,1.0,7487.0
USP9Y,29,-0.12977674278295115,0.5334798480906705,43,43,below_cohort_completeness,,,,,,0.4027777777777778,
UTP11,62,0.21678316601652894,0.355799662879572,10,10,tested,0.12642697018702836,0.3071393618460295,4.797509762523617,1.0751260692399158e-05,1.6288685781900455e-05,0.8611111111111112,4714.0
UTP14A,72,0.2562878792133289,0.186808552873164,0,0,tested,0.2123900214252353,0.30018573700142254,11.641194872958984,3.998591250812532e-18,1.3017240878756723e-17,1.0,4320.0
UTP15,72,0.28691032946418804,0.167379366960948,0,0,tested,0.24757810653057552,0.32624255239780053,14.544892353710082,5.510897699706791e-23,2.6867294233316283e-22,1.0,4032.0
UTP18,72,0.23566317395891195,0.18880737978025874,0,0,tested,0.19129561487523455,0.28003073304258935,10.591049687331024,2.923443305456201e-16,8.35536280416758e-16,1.0,4522.0
UTP20,72,0.1804976479414276,0.18612549713427468,0,0,tested,0.13676030038279585,0.22423499550005938,8.228713173383003,6.296889478538232e-12,1.3837693822686746e-11,1.0,5130.0
UTP23,69,0.5956623561303926,0.3872959774365161,3,3,tested,0.5026237037252472,0.6887010085355381,12.775612012354994,9.679347098380966e-20,3.5131798796917664e-19,0.9583333333333334,2170.0
UTP25,72,0.47106259174971515,0.26847814751455895,0,0,tested,0.4079733200994663,0.534151863399964,14.887985010614885,1.5755199354615123e-23,8.181326602325609e-23,1.0,2735.0
UTP3,72,0.3853849921895985,0.22824603860637163,0,0,tested,0.33174980263678877,0.4390201817424082,14.327083686113927,1.229807800893254e-22,5.728670924461694e-22,1.0,3264.0
UTP4,72,0.3348270697860008,0.1820624467273088,0,0,tested,0.2920444922644344,0.3776096473075672,15.605095668638368,1.2073329337426404e-24,7.070545707677877e-24,1.0,3631.0
UTP6,72,0.24568923831206943,0.2045654381690635,0,0,tested,0.1976187170485078,0.29375975957563105,10.191077908171978,1.5426080692768867e-15,4.215868812336629e-15,1.0,4400.0
UTRN,72,0.16949639622540968,0.3768957651251438,0,0,tested,0.08093023346715701,0.25806255898366237,3.815974460244954,0.00028689412053854176,0.0003992130695952687,1.0,5275.0
UTY,15,0.22342939307277984,0.6971622422265958,56,57,below_cohort_completeness,,,,,,0.20833333333333334,
UVRAG,72,0.0746857663287653,0.15282506137860458,0,0,tested,0.038773637533411835,0.11059789512411874,4.1467658264518645,9.209411130022156e-05,0.0001319327592337219,1.0,6766.0
UVSSA,72,-0.30243237184035504,0.4544222711860339,0,0,tested,-0.40921637037499964,-0.19564837330571044,-5.647222714340035,3.1405633051548564e-07,5.227133056358176e-07,1.0,3910.0
UXS1,71,-0.38686308334559866,0.4491696405156174,1,1,tested,-0.4931798026824744,-0.2805463640087229,-7.257316585869036,4.2315663114037626e-10,8.320565203136207e-10,0.9861111111111112,3250.0
UXT,71,-0.06500405773736564,0.3042304387644966,0,1,tested,-0.13701422773623254,0.007006112261501246,-1.8003915998137345,0.0761070398212123,0.0876291778012929,0.9861111111111112,6928.0
VAC14,72,-0.10440572965651973,0.306110744561743,0,0,tested,-0.17633822806467597,-0.03247323124836349,-2.8940898317261277,0.005047364453595268,0.006446475310697158,1.0,6278.0
VAMP2,72,0.026107021207098458,0.38561804164711366,0,0,tested,-0.06450877604840247,0.11672281846259938,0.5744685073323565,0.5674665502904009,0.5937094824680292,1.0,7593.0
VAMP3,72,0.2534448473161806,0.22367986772345239,0,0,tested,0.2008826553160612,0.3060070393163,9.614413957842503,1.7370507509519812e-14,4.4668603921351394e-14,1.0,4346.0
VAMP4,28,0.19854070806058569,0.2222672734430925,44,44,below_cohort_completeness,,,,,,0.3888888888888889,
VAMP5,72,0.7774794494406212,0.37390806923009473,0,0,tested,0.6896153607978079,0.8653435380834344,17.643726985554924,1.1543081939509342e-27,9.515658335804324e-27,1.0,1527.0
VAMP7,72,0.024550622316434314,0.3013946595611028,0,0,tested,-0.04627365044846016,0.09537489508132879,0.6911832431635128,0.49170418591429205,0.5183488891824225,1.0,7615.0
VAMP8,72,0.06817948620236819,0.46979367663992827,0,0,tested,-0.042216615526910806,0.17857558793164718,1.2314387211761402,0.22222215242568588,0.24507424560269397,1.0,6878.0
VANGL1,65,-0.10264678361244561,0.3450501521572607,7,7,tested,-0.18814602498027022,-0.01714754224462102,-2.3983899770610497,0.019392962036271534,0.023600924182552274,0.9027777777777778,6306.0
VANGL2,15,-0.1036089016102268,0.5191152836161866,57,57,below_cohort_completeness,,,,,,0.20833333333333334,
VAPA,72,-0.37255075191296533,0.26325079623793646,0,0,tested,-0.4344116562351648,-0.31068984759076584,-12.008312990280354,9.175685130686262e-19,3.094680403791757e-18,1.0,3358.0
VAPB,72,-0.38358772795733703,0.3144546422547887,0,0,tested,-0.45748094619707624,-0.3096945097175978,-10.350776760947362,7.926680119873373e-16,2.2037101030535086e-15,1.0,3277.0
VARS,72,-0.17196978993165513,0.20019213682598985,0,0,tested,-0.21901263576242716,-0.12492694410088309,-7.289057795047978,3.45482408868383e-10,6.824908808010687e-10,1.0,5236.0
VARS2,72,-0.3714794181541379,0.3492968696847432,0,0,tested,-0.4535601584383256,-0.28939867786995016,-9.02415011798191,2.1184065478589828e-13,5.096071187710947e-13,1.0,3367.0
VASH1,21,1.140412971930448,0.35094771002877057,51,51,below_cohort_completeness,,,,,,0.2916666666666667,
VASN,72,0.08056711805426246,0.3732854015431201,0,0,tested,-0.007150650855585458,0.16828488696411037,1.8313994155031081,0.07123619287855792,0.08230329901648337,1.0,6661.0
VASP,72,0.5051338639088141,0.34970559355471115,0,0,tested,0.4229570782239073,0.5873106495937209,12.256603971797917,3.4210712895794004e-19,1.189180326554704e-18,1.0,2575.0
VAT1,72,0.13530943959821234,0.30231895909250295,0,0,tested,0.06426796709187695,0.20635091210454776,3.797772627386114,0.0003049457061790095,0.00042338092011131575,1.0,5760.0
VAT1L,66,-1.4276502085506508,0.9825755212087725,6,6,tested,-1.6691974198666717,-1.18610299723463,-11.803963026051902,8.083982702532885e-18,2.566353830752852e-17,0.9166666666666666,355.0
VAV1,72,1.1191683235629737,0.4305148619369391,0,0,tested,1.018002290775385,1.2203343563505624,22.05837468151733,1.696231348077079e-33,4.152415585839755e-32,1.0,753.0
VAV2,72,-0.40329009753920775,0.2756209314714173,0,0,tested,-0.4680578411305253,-0.3385223539478902,-12.41571144395893,1.8250345181097446e-19,6.475254629451931e-19,1.0,3145.0
VAV3,72,-0.0778675418919707,0.3097701061413736,0,0,tested,-0.15065994811348551,-0.005075135670455894,-2.1329624446464046,0.03638593201979962,0.04316575290727149,1.0,6714.0
VBP1,72,0.34576537401535234,0.18434232869141173,0,0,tested,0.3024470504977138,0.3890836975329909,15.915587639670463,4.0509509220718773e-25,2.4660890949634845e-24,1.0,3555.0
VCAM1,72,1.4114797773020233,0.6916601068755754,0,0,tested,1.2489476204904637,1.574011934113583,17.316024078008308,3.411024538016885e-27,2.649218093460752e-26,1.0,377.0
VCAN,4,0.8319841310906766,1.2298010102999628,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
VCAN.1,72,1.4171980166084421,1.1084447436610272,0,0,tested,1.1567262717401605,1.6776697614767238,10.84882580093042,1.0087281189431076e-16,2.977023184304796e-16,1.0,370.0
VCL,72,-0.4275160149259272,0.5030328353948342,0,0,tested,-0.5457229360292497,-0.3093090938226048,-7.211445105352503,4.801292846653774e-10,9.415537518127463e-10,1.0,2987.0
VCP,72,0.009669118457933518,0.16192613730008715,0,0,tested,-0.028381658329576603,0.047719895245443636,0.5066828130677917,0.6139473477069564,0.639349875670006,1.0,7871.0
VCPIP1,72,0.12901276759094982,0.13678125873739222,0,0,tested,0.09687074758286568,0.16115478759903396,8.00335984610436,1.6484596083269553e-11,3.53291476462621e-11,1.0,5848.0
VCPKMT,0,,,72,72,below_cohort_completeness,,,,,,0.0,
VDAC1,72,-0.24901991228670697,0.5301574990441925,0,0,tested,-0.37360081685661006,-0.12443900771680391,-3.985615646954723,0.00016121287766747558,0.00022759132633371574,1.0,4381.0
VDAC2,66,-0.4908367103570763,0.5149380580508421,6,6,tested,-0.6174242847856073,-0.3642491359285453,-7.743797963661785,8.325065889553355e-11,1.7122083931170257e-10,0.9166666666666666,2629.0
VDAC3,72,-0.7253282636587037,0.48644260662324496,0,0,tested,-0.8396366721292473,-0.6110198551881602,-12.652293039369424,7.210514493796231e-20,2.6381447471689426e-19,1.0,1702.0
VDR,33,-0.3574196498306517,0.4649505019906558,39,39,below_cohort_completeness,,,,,,0.4583333333333333,
VEGFA,1,1.0684955485392982,,71,71,below_cohort_completeness,,,,,,0.013888888888888888,
VEGFB,8,0.5521147706888749,0.5665615954167422,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
VEPH1,71,-0.5323482334819268,0.45853984043019763,1,1,tested,-0.6408828429533746,-0.4238136240104791,-9.782456291248725,9.8902969638987e-15,2.5893046884205977e-14,0.9861111111111112,2440.0
VEZF1,72,-0.12307152487366377,0.5139650845443104,0,0,tested,-0.24384739858160034,-0.0022956511657271916,-2.031843308258046,0.04591269363209844,0.05387249920060035,1.0,5943.0
VEZT,72,0.07934220793087804,0.38517604890391266,0,0,tested,-0.011169726121969745,0.16985414198372584,1.747878563744217,0.08480815929601046,0.09720620132955131,1.0,6686.0
VGF,8,-0.09762073335204977,0.18659607175842635,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
VGLL4,72,-0.027147965375958445,0.3243585376678287,0,0,tested,-0.10336848493944895,0.049072554187532064,-0.7101959658882188,0.47990884226797587,0.5069096151641019,1.0,7572.0
VHL,12,-0.18901939599175846,0.31838816720961033,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
VIL1,72,-1.7175507641259946,0.6913936322609687,0,0,tested,-1.8800203024730555,-1.5550812257789337,-21.079021888715573,2.7977554270025933e-32,5.2402609788555545e-31,1.0,163.0
VIM,72,1.1844312250913707,0.3916737288218625,0,0,tested,1.092392411114645,1.2764700390680963,25.659704682172677,1.2031910639768072e-37,8.914672354411935e-36,1.0,665.0
VIPAS39,72,-0.1483707947394732,0.16794265067470973,0,0,tested,-0.18783538285648207,-0.10890620662246434,-7.496415806383436,1.4314436145538344e-10,2.901068664221586e-10,1.0,5570.0
VIPR1,38,-0.6612667523200872,1.000011093617592,34,34,below_cohort_completeness,,,,,,0.5277777777777778,
VIRMA,72,0.11142222538130946,0.15617139811973707,0,0,tested,0.07472374600342649,0.14812070475919242,6.053918611776521,6.040486984502052e-08,1.0500773186526987e-07,1.0,6141.0
VKORC1,72,0.9846937977676978,0.5693234365886133,0,0,tested,0.8509093490879611,1.1184782464474345,14.67602316109113,3.408870018744516e-23,1.6978997607277878e-22,1.0,986.0
VKORC1L1,68,-0.10030138825194419,0.5998340056285236,4,4,tested,-0.2454921491706185,0.04488937266673014,-1.3788922077717787,0.17251418560403697,0.19238843130087424,0.9444444444444444,6350.0
VLDLR,72,0.48695216498056687,0.42291419135322655,0,0,tested,0.3875722022162522,0.5863321277448815,9.770128834961893,9.011650126167556e-15,2.3610875119113046e-14,1.0,2655.0
VMA21,27,0.9319668542880075,0.7663319273811254,45,45,below_cohort_completeness,,,,,,0.375,
VMAC,49,-0.077801339998896,0.4138771430412601,23,23,below_cohort_completeness,,,,,,0.6805555555555556,
VMP1,72,0.13442265921562926,0.3004772244868208,0,0,tested,0.06381397312383527,0.20503134530742326,3.7960084610939493,0.0003067519239127793,0.00042574185683155687,1.0,5778.0
VNN1,72,-0.56537838734527,0.9959350156152795,0,0,tested,-0.7994116422966435,-0.3313451323938965,-4.81697563025643,7.993352837763213e-06,1.2197511132122947e-05,1.0,2294.0
VNN2,35,0.7704211672941713,0.5122667180722555,37,37,below_cohort_completeness,,,,,,0.4861111111111111,
VPS11,72,0.24296561184473278,0.13764970117029407,0,0,tested,0.2106195178698504,0.27531170581961517,14.977377816578262,1.139747335797531e-23,6.015416148435985e-23,1.0,4435.0
VPS13B,65,0.07061925562381663,0.23010274849871254,7,7,tested,0.01360258627795069,0.12763592496968257,2.474332203969207,0.01601010172362773,0.019629374224706612,0.9027777777777778,6835.0
VPS13C,72,-0.19197653530468264,0.27289133167192337,0,0,tested,-0.25610285438960756,-0.12785021621975773,-5.969317197916972,8.534961165785618e-08,1.468569126862449e-07,1.0,5001.0
VPS13D,72,-0.3286916456328088,0.2107617749230033,0,0,tested,-0.37821823464834464,-0.2791650566172729,-13.233144860232864,7.594641751828398e-21,2.98085987666793e-20,1.0,3686.0
VPS16,72,0.09706401377103457,0.15765875359590534,0,0,tested,0.060016022991403815,0.13411200455066533,5.224038940909059,1.6757382686882685e-06,2.6683266144751513e-06,1.0,6401.0
VPS18,72,0.14031922602574806,0.16145082057426713,0,0,tested,0.10238014319289598,0.17825830885860014,7.374679861079775,2.401869511980376e-10,4.79302701919969e-10,1.0,5692.0
VPS25,72,-0.12235023129561189,0.2063029001364141,0,0,tested,-0.17082903610498507,-0.07387142648623872,-5.032290569158072,3.5207487451645723e-06,5.499633513102302e-06,1.0,5952.0
VPS26A,72,-0.3190848816090024,0.18481431412101387,0,0,tested,-0.36251411626506613,-0.27565564695293865,-14.649974573642261,3.7495087342170214e-23,1.8606619436465737e-22,1.0,3757.0
VPS26B,72,-0.11202103871402128,0.12772927969826123,0,0,tested,-0.1420359479316783,-0.08200612949636424,-7.441755215158251,1.806101445383967e-10,3.634767876342446e-10,1.0,6128.0
VPS26C,72,-0.33121008025318177,0.2403470056689742,0,0,tested,-0.38768885765591826,-0.2747313028504453,-11.693138082207337,3.243767298042387e-18,1.0615726053812833e-17,1.0,3659.0
VPS28,72,-0.04483461789153597,0.16327135630222853,0,0,tested,-0.0832015056468878,-0.006467730136184145,-2.330074035839689,0.02264951849148527,0.027414971735861493,1.0,7262.0
VPS29,72,-0.1703086478413461,0.4248699204779512,0,0,tested,-0.2701481844188977,-0.0704691112637945,-3.401315856331432,0.0011046076501122176,0.0014773347748262703,1.0,5264.0
VPS33A,72,0.07103775926933087,0.16963792726545124,0,0,tested,0.031174800684014896,0.11090071785464684,3.553305474267362,0.000680982239901933,0.0009244279386769204,1.0,6826.0
VPS33B,72,-0.10441148248616762,0.14969981478862107,0,0,tested,-0.13958921433743166,-0.0692337506349036,-5.918249189870461,1.0508367318246333e-07,1.7984358347036968e-07,1.0,6277.0
VPS35,72,-0.35855791508170515,0.1865829714041377,0,0,tested,-0.40240276382339996,-0.31471306634001034,-16.30622974611464,1.0430363322167358e-25,6.758338390726944e-25,1.0,3459.0
VPS35L,72,-0.45793935258725443,0.23658559972447124,0,0,tested,-0.5135342429264945,-0.4023444622480144,-16.424263621982302,6.94820250016967e-26,4.5831959816844e-25,1.0,2794.0
VPS36,72,-0.0561878477588067,0.2134072584977177,0,0,tested,-0.1063360949369771,-0.006039600580636295,-2.23408379547434,0.028627858445122452,0.034275125898173955,1.0,7075.0
VPS37A,72,-0.017355022175993357,0.1792021079789659,0,0,tested,-0.05946545304437206,0.02475540869238535,-0.8217662620170677,0.4139609947695759,0.441185900737616,1.0,7750.0
VPS37B,72,-0.11436211938387664,0.26920067366434053,0,0,tested,-0.17762117635542624,-0.05110306241232704,-3.6047263490002135,0.0005765716201499282,0.0007856345519717521,1.0,6092.0
VPS37C,72,0.015722260179981695,0.29115730608450646,0,0,tested,-0.052696352457845694,0.08414087281780909,0.45819836452055474,0.6482092886995099,0.6726810476982158,1.0,7782.0
VPS37D,12,-0.3674096367312422,0.5338186298726281,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
VPS39,72,0.3103653335113824,0.14822703875151327,0,0,tested,0.2755336870616501,0.3451969799611147,17.766914901864276,7.706564461459298e-28,6.540428890684214e-27,1.0,3837.0
VPS41,72,0.17014200301394095,0.1990466074538434,0,0,tested,0.12336834338849599,0.2169156626393859,7.25308905093805,4.024280010766034e-10,7.926522672220503e-10,1.0,5266.0
VPS45,72,-0.18989693515201014,0.1602915160714897,0,0,tested,-0.22756359478253393,-0.15223027552148635,-10.052490402247438,2.753928015858232e-15,7.430531403592028e-15,1.0,5023.0
VPS4A,72,-0.1358055747183887,0.21939152063730835,0,0,tested,-0.18736005455737728,-0.0842510948794001,-5.252475165531748,1.4996538389497002e-06,2.3926727454241057e-06,1.0,5755.0
VPS4B,72,0.19697068829741302,0.14901723297642458,0,0,tested,0.1619533553082979,0.23198802128652812,11.215828393118853,2.2430939007206316e-17,6.916492448852973e-17,1.0,4927.0
VPS50,72,-0.18517684411277477,0.20078134150858376,0,0,tested,-0.2323581462559949,-0.13799554196955463,-7.825814961113964,3.5171097779915234e-11,7.394101318701052e-11,1.0,5080.0
VPS51,72,-0.11003831623725567,0.188054216027011,0,0,tested,-0.15422889051577984,-0.0658477419587315,-4.96508982859734,4.554873561502491e-06,7.061588385821186e-06,1.0,6170.0
VPS52,72,-0.14523627300310263,0.17615326291693337,0,0,tested,-0.18663026040627284,-0.10384228559993243,-6.996013708574845,1.1942038793118215e-09,2.2840460802606054e-09,1.0,5619.0
VPS53,72,-0.17559961532904572,0.18490101110247817,0,0,tested,-0.21904922277695674,-0.1321500078811347,-8.058431570442824,1.3030240261590722e-11,2.8082835179783696e-11,1.0,5185.0
VPS54,64,0.12449542660967411,0.2857182633412286,8,8,tested,0.05312512793799978,0.19586572528134844,3.4858234165028867,0.0008991978097070938,0.0012102505279714126,0.8888888888888888,5911.0
